From study-source & pulse info,,Record-level information (data),,,,,,,,,,,,,,
Study ID,Pulse ID,Time relative to pulse,Time relative to pulse unit,Variable,Mean,Units,SD,SD type,N,Sample unit,Figure/Table source,Measurement method,Measurement timing,soilm depth,soilm depth units,Notes
479_2,1,90,min,soil temperature,25.29773308,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,1,178,min,soil temperature,25.43965517,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,1,261,min,soil temperature,25.70114943,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,1,351,min,soil temperature,25.84251277,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,1,445,min,soil temperature,26.10344828,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,1,538,min,soil temperature,26.12356322,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,2,0,min,Air temp,25.03679757,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,2,90,min,Air temp,26.86725734,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,2,178,min,Air temp,30.62931034,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,2,261,min,Air temp,33.1833493,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,2,351,min,Air temp,32.84251277,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,2,445,min,Air temp,35.15517241,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,2,538,min,Air temp,29.262053,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,2,0,min,soil temperature,27.45114943,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,2,90,min,soil temperature,36.28105045,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,2,178,min,soil temperature,34.97357918,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,2,261,min,soil temperature,48.87300447,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,2,351,min,soil temperature,48.28967114,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,2,445,min,soil temperature,36.84426884,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,2,538,min,soil temperature,26.72701149,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,2,0,min,soil temperature,25.27929438,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,2,90,min,soil temperature,27.22988506,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,2,178,min,soil temperature,27.61206897,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,2,261,min,soil temperature,38.01149425,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,2,351,min,soil temperature,39.23850575,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,2,445,min,soil temperature,35.99944125,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,2,538,min,soil temperature,30.58908046,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,2,0,min,soil temperature,24.07128033,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,2,90,min,soil temperature,24.8166507,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,2,178,min,soil temperature,25.43909642,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,2,261,min,soil temperature,28.35576309,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,2,351,min,soil temperature,31.39367816,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,2,445,min,soil temperature,31.4137931,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,2,538,min,soil temperature,29.86494253,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,2,0,min,soil temperature,24.31265964,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,2,90,min,soil temperature,24.21264368,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,2,178,min,soil temperature,24.35344828,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,2,261,min,soil temperature,25.0982599,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,2,351,min,soil temperature,25.47932631,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,2,445,min,soil temperature,27.55172414,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,2,538,min,soil temperature,27.45114943,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,2,0,min,soil temperature,25.39942529,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,2,90,min,soil temperature,25.29773308,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,2,178,min,soil temperature,25.43965517,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,2,261,min,soil temperature,25.70114943,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,2,351,min,soil temperature,25.84251277,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,2,445,min,soil temperature,26.10344828,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,2,538,min,soil temperature,26.12356322,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,3,0,min,Air temp,25.03679757,Celsius,,,3,plot/collar,Fig. 5f,,,,,
479_2,3,90,min,Air temp,26.86725734,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,3,178,min,Air temp,30.62931034,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,3,261,min,Air temp,33.1833493,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,3,351,min,Air temp,32.84251277,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,3,445,min,Air temp,35.15517241,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,3,538,min,Air temp,29.262053,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,3,0,min,soil temperature,27.45114943,Celsius,,,3,plot/collar,Fig. 5f,,,0,,
479_2,3,90,min,soil temperature,36.28105045,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,3,178,min,soil temperature,34.97357918,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,3,261,min,soil temperature,48.87300447,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,3,351,min,soil temperature,48.28967114,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,3,445,min,soil temperature,36.84426884,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,3,538,min,soil temperature,26.72701149,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,3,0,min,soil temperature,25.27929438,Celsius,,,3,plot/collar,Fig. 5f,,,5,,
479_2,3,90,min,soil temperature,27.22988506,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,3,178,min,soil temperature,27.61206897,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,3,261,min,soil temperature,38.01149425,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,3,351,min,soil temperature,39.23850575,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,3,445,min,soil temperature,35.99944125,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,3,538,min,soil temperature,30.58908046,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,3,0,min,soil temperature,24.07128033,Celsius,,,3,plot/collar,Fig. 5f,,,10,,
479_2,3,90,min,soil temperature,24.8166507,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,3,178,min,soil temperature,25.43909642,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,3,261,min,soil temperature,28.35576309,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,3,351,min,soil temperature,31.39367816,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,3,445,min,soil temperature,31.4137931,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,3,538,min,soil temperature,29.86494253,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,3,0,min,soil temperature,24.31265964,Celsius,,,3,plot/collar,Fig. 5f,,,15,,
479_2,3,90,min,soil temperature,24.21264368,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,3,178,min,soil temperature,24.35344828,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,3,261,min,soil temperature,25.0982599,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,3,351,min,soil temperature,25.47932631,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,3,445,min,soil temperature,27.55172414,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,3,538,min,soil temperature,27.45114943,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,3,0,min,soil temperature,25.39942529,Celsius,,,3,plot/collar,Fig. 5f,,,25,,
479_2,3,90,min,soil temperature,25.29773308,Celsius,,,3,plot/collar,Fig. 5f,,morning,,,
479_2,3,178,min,soil temperature,25.43965517,Celsius,,,3,plot/collar,Fig. 5f,,morning,,,
479_2,3,261,min,soil temperature,25.70114943,Celsius,,,3,plot/collar,Fig. 5f,,morning,,,
479_2,3,351,min,soil temperature,25.84251277,Celsius,,,3,plot/collar,Fig. 5f,,morning,,,
479_2,3,445,min,soil temperature,26.10344828,Celsius,,,3,plot/collar,Fig. 5f,,morning,,,
479_2,3,538,min,soil temperature,26.12356322,Celsius,,,3,plot/collar,Fig. 5f,,morning,,,
694,1,0,day,plant water potential,-4.532871972,MPa,0.12,SD,5,individual,Fig. 4a,Pressure bomb,morning,,,
694,1,1,day,plant water potential,-1.211072664,MPa,0.09,SD,5,individual,Fig. 4a,Pressure bomb,morning,,,
694,1,2,day,plant water potential,-2.076124567,MPa,0.09,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,1,3,day,plant water potential,-2.3183391,MPa,0.1,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,1,4,day,plant water potential,-2.301038062,MPa,0.1,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,1,7,day,plant water potential,-3.044982699,MPa,0.1,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,1,9,day,plant water potential,-3.425605536,MPa,0.12,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,1,11,day,plant water potential,-3.529411765,MPa,0.1,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,1,0,day,gs,0.111864407,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,1,1,day,gs,0.26440678,mol m-2 sec-1,0.02,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,1,3,day,gs,0.215254237,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,1,4,day,gs,0.169491525,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,1,7,day,gs,0.162711864,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,1,9,day,gs,0.159322034,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,1,11,day,gs,0.076271186,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,1,0,day,anet (photosynthesis),1.113402062,umol m-2 sec-1,0.49,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,1,1,day,anet (photosynthesis),8.371134021,umol m-2 sec-1,1.77,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,1,3,day,anet (photosynthesis),9.278350515,umol m-2 sec-1,0.74,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,1,4,day,anet (photosynthesis),7.051546392,umol m-2 sec-1,0.66,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,1,7,day,anet (photosynthesis),6.556701031,umol m-2 sec-1,0.49,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,1,9,day,anet (photosynthesis),6.268041237,umol m-2 sec-1,0.37,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,1,11,day,anet (photosynthesis),6.226804124,umol m-2 sec-1,0.54,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,1,0,day,t (transpiration),1.647058824,mmol m-2 sec-1,1.06,SD,5,individual,Fig. 4d,"Li-cor, 6400",,,,
694,1,1,day,t (transpiration),8.117647059,mmol m-2 sec-1,0.71,SD,5,individual,Fig. 4d,"Li-cor, 6400",morning,,,
694,1,3,day,t (transpiration),12.47058824,mmol m-2 sec-1,0.47,SD,5,individual,Fig. 4d,"Li-cor, 6400",morning,,,
694,1,4,day,t (transpiration),4.235294118,mmol m-2 sec-1,0.82,SD,5,individual,Fig. 4d,"Li-cor, 6400",morning,,,
694,1,7,day,t (transpiration),4,mmol m-2 sec-1,0.82,SD,5,individual,Fig. 4d,"Li-cor, 6400",morning,,,
694,1,9,day,t (transpiration),3.764705882,mmol m-2 sec-1,0.47,SD,5,individual,Fig. 4d,"Li-cor, 6400",morning,,,
694,1,11,day,t (transpiration),3.764705882,mmol m-2 sec-1,0.12,SD,5,individual,Fig. 4d,"Li-cor, 6400",morning,,,
694,2,0,day,plant water potential,-3.719723183,MPa,0.17,SD,5,individual,Fig. 4a,Pressure bomb,morning,,,
694,2,1,day,plant water potential,-1.660899654,MPa,0.12,SD,5,individual,Fig. 4a,Pressure bomb,morning,,,
694,2,2,day,plant water potential,-1.868512111,MPa,0.09,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,2,3,day,plant water potential,-1.920415225,MPa,0.1,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,2,4,day,plant water potential,-1.885813149,MPa,0.19,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,2,7,day,plant water potential,-1.937716263,MPa,0.12,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,2,9,day,plant water potential,-2.162629758,MPa,0.14,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,2,11,day,plant water potential,-2.612456747,MPa,0.14,SD,5,individual,Fig. 4a,Pressure bomb,,,,
694,2,0,day,gs,0.081355932,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,2,1,day,gs,0.310169492,mol m-2 sec-1,0.07,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,2,3,day,gs,0.293220339,mol m-2 sec-1,0,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,2,4,day,gs,0.105084746,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,2,7,day,gs,0.122033898,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,2,9,day,gs,0.122033898,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,2,11,day,gs,0.120338983,mol m-2 sec-1,0.01,SD,5,individual,Fig. 4b,"Li-cor, 6400",,,,
694,2,0,day,anet (photosynthesis),3.051546392,umol m-2 sec-1,0.25,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,2,1,day,anet (photosynthesis),9.278350515,umol m-2 sec-1,0.99,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,2,3,day,anet (photosynthesis),6.845360825,umol m-2 sec-1,0.66,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,2,4,day,anet (photosynthesis),4.989690722,umol m-2 sec-1,0.58,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,2,7,day,anet (photosynthesis),4.164948454,umol m-2 sec-1,0.66,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,2,9,day,anet (photosynthesis),4.206185567,umol m-2 sec-1,0.25,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,2,11,day,anet (photosynthesis),3.670103093,umol m-2 sec-1,0.49,SD,5,individual,Fig. 4c,"Li-cor, 6400",,,,
694,2,0,day,t (transpiration),0.941176471,mmol m-2 sec-1,0.59,SD,5,individual,Fig. 4d,"Li-cor, 6400",,,,
694,2,1,day,t (transpiration),9.411764706,mmol m-2 sec-1,0.59,SD,5,individual,Fig. 4d,"Li-cor, 6400",night,,,
694,2,3,day,t (transpiration),21.76470588,mmol m-2 sec-1,3.18,SD,5,individual,Fig. 4d,"Li-cor, 6400",night,,,
694,2,4,day,t (transpiration),4.705882353,mmol m-2 sec-1,0.82,SD,5,individual,Fig. 4d,"Li-cor, 6400",night,,,
694,2,7,day,t (transpiration),4.470588235,mmol m-2 sec-1,0.59,SD,5,individual,Fig. 4d,"Li-cor, 6400",night,,,
694,2,9,day,t (transpiration),3.764705882,mmol m-2 sec-1,0.71,SD,5,individual,Fig. 4d,"Li-cor, 6400",night,,,
694,2,11,day,t (transpiration),3.176470588,mmol m-2 sec-1,1.18,SD,5,individual,Fig. 4d,"Li-cor, 6400",night,,,
759_1,1,-1,day,reco,0.845070423,umol m-2 sec-1,0.42,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,1,1,day,reco,6.723004695,umol m-2 sec-1,1.39,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,1,3,day,reco,3.530516432,umol m-2 sec-1,1.02,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,1,7,day,reco,2.723004695,umol m-2 sec-1,0.37,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,1,15,day,reco,1.183098592,umol m-2 sec-1,0.27,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,2,-1,day,reco,0.469483568,umol m-2 sec-1,0.41,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,2,1,day,reco,6.028169014,umol m-2 sec-1,0.76,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,2,3,day,reco,3.136150235,umol m-2 sec-1,1.02,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,2,7,day,reco,1.877934272,umol m-2 sec-1,0.12,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,2,15,day,reco,1.164319249,umol m-2 sec-1,0.27,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,1,-1,day,reco,0.131455399,umol m-2 sec-1,0.04,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,1,1,day,reco,6.685446009,umol m-2 sec-1,1.4,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,1,3,day,reco,4.131455399,umol m-2 sec-1,1.03,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,1,7,day,reco,2.403755869,umol m-2 sec-1,0.38,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,1,15,day,reco,0.976525822,umol m-2 sec-1,0.28,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,2,-1,day,reco,0.600938967,umol m-2 sec-1,0.4,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,2,1,day,reco,5.502347418,umol m-2 sec-1,1.38,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,2,3,day,reco,2.985915493,umol m-2 sec-1,1.01,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,2,7,day,reco,2.535211268,umol m-2 sec-1,0.38,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,2,15,day,reco,0.938967136,umol m-2 sec-1,0.27,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,5,-1,day,reco,0.47696477,umol m-2 sec-1,0.4,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,5,1,day,reco,6.243902439,umol m-2 sec-1,0.51,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,5,3,day,reco,2.601626016,umol m-2 sec-1,0.38,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,5,7,day,reco,2.233062331,umol m-2 sec-1,0.37,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,5,15,day,reco,0.715447154,umol m-2 sec-1,0.48,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,6,-1,day,reco,0.715447154,umol m-2 sec-1,0.4,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,6,1,day,reco,6.135501355,umol m-2 sec-1,0.5,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,6,3,day,reco,2.124661247,umol m-2 sec-1,0.2,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,6,7,day,reco,1.495934959,umol m-2 sec-1,0.24,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,6,15,day,reco,0.975609756,umol m-2 sec-1,0.49,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,5,-1,day,reco,0.845528455,umol m-2 sec-1,0.39,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,5,1,day,reco,4.422764228,umol m-2 sec-1,0.68,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,5,3,day,reco,2.948509485,umol m-2 sec-1,0.37,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,5,7,day,reco,2.384823848,umol m-2 sec-1,0.37,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,5,15,day,reco,1.08401084,umol m-2 sec-1,0.49,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,6,-1,day,reco,0.520325203,umol m-2 sec-1,0.4,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,6,1,day,reco,4.856368564,umol m-2 sec-1,0.65,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,6,3,day,reco,3.035230352,umol m-2 sec-1,0.37,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,6,7,day,reco,2.341463415,umol m-2 sec-1,0.37,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,6,15,day,reco,1.647696477,umol m-2 sec-1,0.21,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,3,-1,day,reco,3.525727069,umol m-2 sec-1,0.09,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,3,1,day,reco,4.706935123,umol m-2 sec-1,0.68,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,3,3,day,reco,3.84787472,umol m-2 sec-1,0.52,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,3,7,day,reco,3.293064877,umol m-2 sec-1,0.97,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,3,15,day,reco,2.738255034,umol m-2 sec-1,0.05,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,4,-1,day,reco,1.700223714,umol m-2 sec-1,0.89,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,4,1,day,reco,3.006711409,umol m-2 sec-1,0.42,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,4,3,day,reco,1.879194631,umol m-2 sec-1,0.07,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,4,7,day,reco,1.055928412,umol m-2 sec-1,0.11,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,4,15,day,reco,1.467561521,umol m-2 sec-1,1.05,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,3,-1,day,reco,4.706935123,umol m-2 sec-1,0.98,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,3,1,day,reco,5.011185682,umol m-2 sec-1,0.68,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,3,3,day,reco,3.901565996,umol m-2 sec-1,0.53,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,3,7,day,reco,2.308724832,umol m-2 sec-1,0.98,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,3,15,day,reco,2.165548098,umol m-2 sec-1,1.05,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,4,-1,day,reco,0.859060403,umol m-2 sec-1,0.89,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,4,1,day,reco,2.577181208,umol m-2 sec-1,0.4,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,4,3,day,reco,1.610738255,umol m-2 sec-1,0.04,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,4,7,day,reco,0.680089485,umol m-2 sec-1,0.07,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,4,15,day,reco,0.697986577,umol m-2 sec-1,1.05,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,7,-1,day,reco,4.95049505,umol m-2 sec-1,0.75,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,7,1,day,reco,5.603960396,umol m-2 sec-1,0.6,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,7,3,day,reco,4.277227723,umol m-2 sec-1,0.56,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,7,7,day,reco,3.465346535,umol m-2 sec-1,0.38,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,7,15,day,reco,4.03960396,umol m-2 sec-1,0.45,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,8,-1,day,reco,2.059405941,umol m-2 sec-1,0.38,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,8,1,day,reco,2.673267327,umol m-2 sec-1,0.43,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,8,3,day,reco,1.346534653,umol m-2 sec-1,0.15,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,8,7,day,reco,1.069306931,umol m-2 sec-1,0.24,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_1,8,15,day,reco,1.128712871,umol m-2 sec-1,0.81,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,7,-1,day,reco,4.851485149,umol m-2 sec-1,0.76,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,7,1,day,reco,5.346534653,umol m-2 sec-1,0.59,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,7,3,day,reco,4.613861386,umol m-2 sec-1,0.57,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,7,7,day,reco,3.544554455,umol m-2 sec-1,0.39,SE,3,plot/collar,Fig 5,"Li-cor, 7500",night,,,
759_2,7,15,day,reco,3.227722772,umol m-2 sec-1,0.29,SE,3,plot/collar,Fig 5,"Li-cor, 7500",midday,,,
759_2,8,-1,day,reco,2.613861386,umol m-2 sec-1,0.12,SE,3,plot/collar,Fig 5,"Li-cor, 7500",midday,,,
759_2,8,1,day,reco,2.95049505,umol m-2 sec-1,0.45,SE,3,plot/collar,Fig 5,"Li-cor, 7500",midday,,,
759_2,8,3,day,reco,2.01980198,umol m-2 sec-1,0.19,SE,3,plot/collar,Fig 5,"Li-cor, 7500",midday,,,
759_2,8,7,day,reco,0.930693069,umol m-2 sec-1,0.24,SE,3,plot/collar,Fig 5,"Li-cor, 7500",midday,,,
759_2,8,15,day,reco,1.108910891,umol m-2 sec-1,0.81,SE,3,plot/collar,Fig 5,"Li-cor, 7500",midday,,,
759_1,1,-1,day,nee,-2.610966057,umol m-2 sec-1,1.07,SE,3,plot/collar,Fig 4,"Li-cor, 7500",midday,,,
759_1,1,1,day,nee,0.574412533,umol m-2 sec-1,0.5,SE,3,plot/collar,Fig 4,"Li-cor, 7500",midday,,,
